compound_identifier	original_name	cleaned_name	name_comments
6347C	4-methylpentan-1-ol		
6348C	beta-(e)-ionone		
6349C	cis-m-mentha-2,8-diene		
6350C	cis-pinocarvyl acetate		
6351C	iso-dihydro carveol		
6352C	isomenthyl acetate		
6353C	4-methoxysafrole (sarisan)		
6354C	cycloisosativene		
6355C	linalool 3,7 - oxide		
6356C	thymol, methyl ether		
6357C	dauca-5,8-diene		
6358C	13,14,15,16-tetranor-8(17)-labden-12-al		
6359C	delta-sesquiphellandrene		
6360C	(2e,6z)- farnesol		
6361C	(e)-labda-8(17),12-diene-15-ol-16-al		
6362C	(e)-labda-8(17),12-diene-15,16-dial		
6363C	phenol,4-(2-propenyl)-acetate		
6364C	dihydrogalangal acetate		
6365C	(2e,6e)-farnesyl acetate		
6366C	2-(1e)-propenyl phenol		
6367C	chavibetol acetate		
6368C	(2e,6e)-farnesal		
6369C	(2e,6z)-farnesal		
6370C	14-hydroxy-(z)-caryophyllene		
6371C	2-methyl isoborneol		
6372C	gymnomitrol		
6373C	trans-piperitone epoxide		
6374C	epi-alpha-muurulol		
6375C	isobicyclogermacrenal		
6376C	triciclene		
6377C	beta-gurgunene		
6378C	cis-muurola-3.5-diene		
6379C	isobornyl isovalerate		
6380C	alpha-cis-santalol		
6381C	carvacryl acetate		
6382C	14-hydroxy-gamma-cadinene		
6383C	gamma-cis-bisabolene		
6384C	bicyclo-elemene		
6385C	trans-e-jasmonol		
6386C	khusian-2-ol		
6387C	beta-vetivone		
6388C	butyl decanoate		
6389C	humulene 1,2-epoxide		
6390C	gammavetivenene		
6391C	vetiselinenol		
6392C	3-cis-cembrene a		
6393C	13-hydroxy valencene		
6394C	valerenyl acetate		
6395C	isovalencenol		
6396C	epi-zizanone		
6397C	1, 10-epi-cubenol		
6398C	nootkatol		
6399C	nootaktone		
6400C	santolina triene		
6401C	isoaromadendrene epoxid		
6402C	dl-limonene		
6403C	azulene		
6404C	isopatchoulane		
6405C	(Ã¢Â€Â“)-alpha-selinene		
6406C	longifolenaldehyde		
6407C	junipercamphor		
6408C	trans-pinene hydrate		
6409C	benzylmethylchetone		
6410C	(z)-2-ethylhexyl-methoxycinnamate		
6411C	2-ethyl-3-hydroxyhexyl-2-methylpropanoate		
6412C	2-ethylhexyl hydrogen phthalate		
6413C	ethyl acetate		
6414C	phenethyl alcohol		
6415C	(z)-sabinol		
6416C	cyclohexadecane		
6417C	dihydroactindiolide		
6418C	methional		
6419C	(e)-2-ethylhexyl-methoxycinnamate		
6420C	(e)-p-menth-2-en-7-ol		
6421C	cyclosativen		
6422C	maltol		
6423C	4-methyl-1-(2.3.4.5-tetrahydro-5-methyl[2.3'-bifuran]-5-yl)-2-pentanone		
6424C	alpha-terpinen		
6425C	e-myroxide		
6426C	germecrene d		
6427C	trans-isomyristicin		
6428C	cis-isomyristicin		
6429C	z-falcarinol		
6430C	p-cymen-3-ol		
6431C	cis-z-alpha-bisabolene epoxide		
6432C	capnellane-8-one		
6433C	isolongifolen-5-one		
6434C	dehydo-aromadendrene		
6435C	cis-5-hydroxycalamenene		
6436C	cis-calamennee		
6437C	14-norcadin-5-en-4-one isomer a		
6438C	cis-germacrene epoxide		
6439C	isopropenyl toluene		
6440C	(z)-dimethoxy citral		
6441C	(z)-9-octadecenamide		
6442C	3,7-guaiadiene		
6443C	amorphene-3-en-9-ol		
6444C	aromadendrene oxide		
6445C	1,3-dimethyl benzene		
6446C	cis-pinane		
6447C	terpenyl acetate		
6448C	germacra-4(15),5(10),14-trien-1-alpha-ol		
6449C	caryothyllene+it's oxide		
6450C	cis-cadina-1(6), 4-diene		
6451C	germacrene-d-4-ol		
6452C	precocene i		
6453C	p-selinene		
6454C	p-sesquiphellandrene		
6455C	dimethoxyencecalin		
6456C	precocene ii		
6457C	androencecalinol		
6458C	5-beta-caryophylla-4(14),8(15)-diene		
6459C	2,2-dimethyl-7-isobutyl-2h,5h-pyrano-[4,3-b]-pyran-5-one		
6460C	trans-muurola-4(14)-5-diene		
6461C	alpha-longipine		
6462C	methyleugenol		
6463C	2-hexen-1-ol		
6464C	phenylethylalcohol		
6465C	calacorine		
6466C	1,2,3,4,4a,5,6,8a-octahydro-7,4-dimethyl-1- propylnaphthalene		
6467C	6-methoxyquinoline-1-oxide		
6468C	d-neralidol		
6469C	artmisia ketone		
6470C	sabinene acetate		
6471C	unidentified		
6472C	(z,z)-6,9-pentadecadien-1-ol		
6473C	9,12,15-octadecatrienoic acid		
6474C	(+)-beta-fenebrene		
6475C	transâ€“beta-caryophyllene		
6476C	beta-farnacene		
6477C	alpha-linolinic acid		
6478C	trans-squalene		
6479C	dihydroencecalin		
6480C	car-4-ene		
6481C	isobonyl formate		
6482C	isobonyl acetate		
6483C	2-beta-caryophyllene		
6484C	beta-delta-cadinene		
6485C	6-vinyl-dimethoxyageratochromene		
6486C	furan-2-ethyl		
6487C	alpha thujene		
6488C	alpha pinene		
6489C	beta myrcene		
6490C	2-octano		
6491C	delta 3-carene		
6492C	(e)-beta ocimene		
6493C	gammalpha-terpinene		
6494C	alpha terpineol		
6495C	verbanol acetatea		
6496C	persilphiperfol-7-enea		
6497C	phenol-2-methoxy-3-(2-propenyl)		
6498C	alpha longipinenea		
6499C	caryophyllene-(i3)b		
6500C	beta elemene		
6501C	di-epi-alphacedrene		
6502C	beta caryophyllene		
6503C	beta funebrene		
6504C	beta copaene		
6505C	alpha humulene		
6506C	beta farnesene		
6507C	alphalpha-acoradienea		
6508C	trans-muurolalpha-3,5-diene		
6509C	germacrene da		
6510C	betalpha-guainenea		
6511C	betalpha-bisabolene		
6512C	betalpha-himachalene		
6513C	gammalpha-cadinene		
6514C	deltalpha-cuprenene		
6515C	cis-muurol-5-en-4-betalpha-ol		
6516C	cis-dihydro-mayuronea		
6517C	carotola		
6518C	betalpha-atlantola		
6519C	betalpha-himachalene oxidea		
6520C	epi-bicyclosesquiphellandrenea		
6521C	1-epi-cubeno		
6522C	gammalpha-eudesmola		
6523C	trans-sabinenehydrate		
6524C	persilphiperfol-7-ene		
6525C	caryophylline-(i3)		
6526C	alpha-acoradiene`		
6527C	beta-guainene		
6528C	isoaromadendrene		
6529C	persilphiperfol-7-eneâ„1		
6530C	safrol		
6531C	isosafrol		
6532C	eugenol methyl ether		
6533C	italicene (2,11-cycloacor-3-ene)		
6534C	gamma -curcumene		
6535C	beta -curcumene		
6536C	(Ã€)-italicene ether		
6537C	alpha-calacorene+n.i. m+220		
6538C	acora-3,5-dien-11-ol		
6539C	helifolen-12-al (syn-anti-anti)		
6540C	helifolen-12-al (anti-anti-anti)		
6541C	10-epi-1,12-epoxycadina-3,11-diene		
6542C	helifolen-15-al		
6543C	7-epi-helifolen-15-al		
6544C	1,12-epoxycadina-3,11-diene		
6545C	helifolen-12-al (anti-syn-syn)		
6546C	helifolen-12-al (syn-syn-syn)		
6547C	acora-2,4(15)-dien-11-ol		
6548C	10-epi-acora-3,5-dien-11-ol		
6549C	alpha-acorenol+ n.i.		
6550C	(e)-sesquithujen-12-al		
6551C	alpha-cadinol + n.i. (mÂ‡ 220)		
6552C	11-epi-6,10-epoxybisabol-3-en-12-al		
6553C	6,10-epoxybisabol-2-en-12-al		
6554C	(Ã€)-epi-beta -bisabolol		
6555C	italicen-15-al(2,11-cycloacor-3-en-15-al)		
6556C	11-epi-6,10-epoxybisabol-2-en-12-al		
6557C	(e)-sesquithujen-12-ol		
6558C	(z)-nuciferal		
6559C	(e)-trans-alpha-bergamota-2,10-dien-12-al		
6560C	6,10-epoxybisabol-3-en-12-al		
6561C	7-epi-6,10-epoxybisabol-2-en- or -3-en-12-al		
6562C	(Ã€)-ar-curcumen-15-al		
6563C	(e)-trans-alpha-bergamota-2,10-dien-12-ol		
6564C	(e)-nuciferal		
6565C	alpha-bisabol-1-one		
6566C	(e)-gamma-curcumen-12-ol+n.i.		
6567C	(Ã€) Ã€ gamma -curcumen-15-al		
6568C	(e)-nuciferyl formate		
6569C	methyl (e)-trans-alpha-bergamota-2,10-dien-12-oate		
6570C	10,11-epoxy-ar-curcumen-15-al		
6571C	10,11-epi- or 7-epi-10,11-epoxy-ar-curcumen-15-al		
6572C	(e)-nuciferyl acetate		
6573C	methyl (e)-trans-a-2,3-epoxybergamota-2,10-dien-12-oate		
6574C	terpinelene		
6575C	alloaromadrene		
6576C	mircene		
6577C	heptan-2,2,4,6,6-pentametil		
6578C	1,5-heptadiene,2,5-dimethyl-3-methylene		
6579C	1,5-heptadiene,2,5- dimethyl3-methylene		
6580C	longiciclene		
6581C	(z)-cariophylene		
6582C	(e)-cariophylene		
6583C	alpha-cariophylene		
6584C	beta-sesquiphelandrene		
6585C	spatulenol		
6586C	2-pentadecin-1-ol		
6587C	(e)-diidro-apofarnesol		
6588C	diidromircene,1,6-diol-z		
6589C	cis-3-hexenyl isovalerate		
6590C	Î±â€“thujene		
6591C	gamma-pinene		
6592C	neo-dihydro carveol		
6593C	crytone		
6594C	alpha-cendrene		
6595C	guaiadiene <6,9>		
6596C	eemoligenol		
6597C	ni		
6598C	bicicloelemene		
6599C	beta-silinene		
6600C	1,4-cadinadiene		
6601C	selina-3,5(11)-diene		
6602C	junipene		
6603C	linalool propanoate		
6604C	e-caryophyllene		
6605C	valecene		
6606C	biciclogermacrene		
6607C	delta3-carene		
6608C	methylsalicylate		
6609C	beta -caryophyllene		
6610C	germacrene-a		
6611C	octan-3-ol		
6612C	hexyl 2-methyl butyrate		
6613C	(e,e)-aalpha-farnesene		
6614C	viridi Ì„orol		
6615C	cis-alpha-bergamotene Â‡ a-cedrene		
6616C	gamma -curcumene Â‡+ ar-curcumene		
6617C	alpha -zingiberene		
6618C	cis-alpha-bergamotene +Â‡ alpha-cedrene		
6619C	aromadedrene		
6620C	caryophyllene epoxide i		
6621C	caryophyllene epoxide ii		
6622C	4-ketoisophorone		
6623C	unknown 1		
6624C	beta-caryophyllen		
6625C	1,4,9-cadalatrieneb		
6626C	trans-clamenene		
6627C	unknown 2		
6628C	unknown 3		
6629C	unknown 4		
6630C	unknown 5		
6631C	unknown 6		
6632C	7-isoquinolinol		
6633C	trans-sabinene		
6634C	alloocimene		
6635C	caryophylla-3		
6636C	âˆ†-cadinene		
6637C	calamanene		
6638C	trans/trans-photocitral		
6639C	oxiranone		
6640C	traces		
6641C	b-copaene		
6642C	alphaâˆ’Î•lemene		
6643C	(-) caryophyllene oxide		
6644C	betaâˆ’curcumene		
6645C	p-menth-3-ene-9-ol		
6646C	iso-caryophillene		
6647C	t-nerolidol		
6648C	anethol		
6649C	beta- caryophyllene		
6650C	beta -gurjunene		
6651C	ledene alcohol		
6652C	epizonarene		
6653C	cis -3- hexenol		
6654C	alpha -thujene		
6655C	beta â€“pinene		
6656C	delta -3- carene		
6657C	alpha -terpinene		
6658C	Ï -cymene		
6659C	cis -beta- ocimene		
6660C	trans -beta- ocimene		
6661C	cis - sabinene hydrate		
6662C	alpha -terpinolene		
6663C	trans - sabinene hydrate		
6664C	terpin -4- ol		
6665C	alpha -terpineol		
6666C	trans -beta-caryophyllene		
6667C	trans - nerolidol		
6668C	spathulinol		
6669C	caryophylene oxide		
6670C	mintsulfide		
6671C	delta-3- carene		
6672C	trans - cadina 1,4 diene		
6673C	(z)-beta -ocimene		
6674C	gamma-terpene		
6675C	deltaâ€“elemene		
6676C	beta-cubenene		
6677C	trans-beta -farnesene		
6678C	[e]-nerolidol		
6679C	(e)-citral		
6680C	beta-elememe		
6681C	alphaÌ¨-pinene		
6682C	alphaÌ¨-cubebene		
6683C	alphaÌ¨-copaene		
6684C	alphaÌ¨-cedrene		
6685C	alphaÌ¨-zingiberene		
6686C	beta-caryophylleneoxide		
6687C	viridifloral		
6688C	t-cadinol		
6689C	epi-alphaÌ¨-cadinol		
6690C	alphaÌ¨-cadinol		
6691C	epi-alphaÌ¨-bisabol-1-one		
6692C	y-curcumenal		
6693C	n-nuciferyl acetate		
6694C	iso-safrole		
6695C	(âˆ’) italicene ether		
6696C	humulene oxide-ii		
6697C	9,12,15-octadecatrienoic acid, ethyl ester		
6698C	(e)-sesquithujene-12-ol		
6699C	(z)-b-ocimene		
6700C	(e)-b-ocimene		
6701C	sh1		
6702C	sh2		
6703C	alpha-murolene		
6704C	sh3		
6705C	cis-davanone (1)		
6706C	ferula-1,9-diene		
6707C	sh4		
6708C	sa1		
6709C	sa2		
6710C	alpha-murolol		
6711C	sa3		
6712C	sa4		
6713C	alpha- cubebene		
6714C	alpha- copaene		
6715C	beta- elemene		
6716C	bicyclo [5.2.0] nonan, 2-methy		
6717C	alpha- guaiene		
6718C	alpha- humulene		
6719C	beta- selinene		
6720C	epi â€“ bicyclosesquiphellandren		
6721C	alpha- selinene		
6722C	1-hydroxy-1, 7-dimethyl-4-iso		
6723C	beta- cadinene		
6724C	#NAME?		
6725C	salvial â€“ 4 (14) â€“ en â€“ 1 â€“ one		
6726C	veridifloral		
6727C	12-oxabicyclo [9.1.0] dodeca â€“ 3		
6728C	1 â€“ napthalenamine, 4 â€“ bromo		
6729C	(-) â€“ spathulenol		
6730C	tetracyclo [6.3.2.0 (2,5) .0 (1,		
6731C	delta â€“ cadinene		
6732C	1-napthalenol,1,2,3,4, 4a, 7		
6733C	1r, 4s, 7s, 11r-2,2,4, 8 â€“ tetrame		
6734C	alloaromadendrene oxide â€“ (2)		
6735C	aromadendrene oxideâ€“ (2)		
6736C	6-isopropenyl-4,8a-dimethyl-		
6737C	4,4 â€“ dimethyl â€“ 3 â€“ (3 â€“ methyl but -		
6738C	1h â€“ cycloprop [e] azulen â€“ 7 â€“ ol,		
6739C	phthalic acid, butyl hexyl e		
6740C	2-hexadecen â€“ 1 â€“ ol,3,7,11, 15-		
6741C	hexanol<1->		
6742C	octen-3-ol<1->		
6743C	beta-mycrene		
6744C	alpha-humelene		
6745C	aromadenrene		
6746C	zingeberene		
6747C	beta-curcumine		
6748C	others compounds		
6749C	delta3 -carene		
6750C	cis-b-ocimene		
6751C	unknowns (b17)		
6752C	verbene		
6753C	3-delta-carene		
6754C	trans-sabinenhydrate		
6755C	unknown c10h16		
6756C	unknown c10h16o		
6757C	camphor*		
6758C	terpinen-4-ol*		
6759C	methyl salicylate*		
6760C	myrcenone*		
6761C	methyl eugenol*		
6762C	beta-cubebene*		
6763C	beta-elemene*		
6764C	beta-copaene*		
6765C	alpha-guaiene*		
6766C	alpha-humulene*		
6767C	allo-aromadendrene*		
6768C	unknown c15h24		
6769C	bicyclogermacrene*		
6770C	cubebol*		
6771C	caryophyllenoxide		
6772C	unknown c15h24o		
6773C	humulenepoxide		
6774C	unknown c15h26o		
6775C	1-epi-cubenol*		
6776C	alpha-muurolol*		
6777C	t-muurolol*		
6778C	humulene epoxide iii*		
6779C	8-hydroxy bicyclogermacrene*		
6780C	1(10),4-cadinen-8-alpha-ol		
6781C	9,10-dehydroaromadendrene		
6782C	triclene		
6783C	ï„ƒ-thujene		
6784C	is-(1)--pinene		
6785C	car-2-ene		
6786C	1,8 â€“ cineole		
6787C	isoartemisia ketone		
6788C	cinnamic aldehyde		
6789C	thymol nethyl ether		
6790C	tran-alpha-bergamotene		
6791C	bicyclic germacrene		
6792C	acetyl eugenol		
6793C	1, 10-dodacatrien-3-ol,3, 11-trimethyl		
6794C	1,8- cineole		
6795C	(z)-beta- ocimene		
6796C	(e)-beta- ocimene		
6797C	(e)-beta- terpineol		
6798C	(z)-beta- terpineol		
6799C	(e)- nerolidol		
6800C	lilac alcohol		
6801C	lilac alcohol formate a		
6802C	linalyl alcohol		
6803C	Ï-menth-1-ene-8-ol		
6804C	(-) -beta-caryophyllene		
6805C	davana ether		
6806C	1-naphthalenol		
6807C	d-nerolidol		
6808C	(-) -spathulenol		
6809C	alpha-pinene epoxide		
6810C	Î±-thujene		
6811C	Î±-pinene		
6812C	Î±-phellandrene		
6813C	0.001ans-ocimene		
6814C	Î²-bourbonene		
6815C	Î²-elemene		
6816C	Î²-caryophyllene		
6817C	alpha- thujene		
6818C	octene-3-ol		
6819C	beta- pinene		
6820C	alpha- phellandrene		
6821C	delta- 3-carene		
6822C	hydrate of sabinene (trans)		
6823C	aromadandrene		
6824C	gamma-murolene		
6825C	davadone (i)		
6826C	davadone (ii)		
6827C	davadone (iii)		
6828C	oxyde of caryophyllene i(trans)		
6829C	oxyde of humulene		
6830C	hexadecanol, 2-methyl		
6831C	aromadendren epoxide		
6832C	Ï‚-gurjunene		
6833C	z -thujenol		
6834C	Ï‚-muurolene		
6835C	p-methoxyacetophenone		
6836C	l-bornyl acetate		
6837C	Ï‚-cadinene		
6838C	Ï‚-elemene		
6839C	alpha-ocmeney		
6840C	Ï‚-terpinene		
6841C	isobutyl phthalate		
6842C	alphaÌ¨-thujene		
6843C	alpha-terpinenol		
6844C	alphaÌ¨-humulene		
6845C	bicyclo-germacrene		
6846C	(e)-nerolido		
6847C	(4z)-hexenol		
6848C	(3e)-hexenyl acetate		
6849C	dehydro-sabina ketone		
6850C	neo-3-thujanol		
6851C	eudesma-4(15),7-dien-1beta-ol		
6852C	alpha-pinene oxide isomer1		
6853C	alpha-pinene oxide isomer2		
6854C	myrtenol + myrtenal		
6855C	7alphah,10deltah-cadina-1(6),4-diene		
6856C	yomigi alcohol		
6857C	2,6-dimethyl phenol		
6858C	(z)-epoxy ocimene		
6859C	beta-himachallene		
6860C	10-epi- gamma-eudesmol		
6861C	epi- alpha-cadinol		
6862C	germacra-4,5,10-trien-1- alpha-ol		
6863C	Ï-cymene		
6864C	alpha-campholena		
6865C	dillapiol		
6866C	6,10,14 trimethyl-2 pentadecanone		
6867C	Î²-pinene		
6868C	carveol(e)		
6869C	caryophyllene (z)		
6870C	alpha -caryophyllene		
6871C	alpha -humulene		
6872C	humuleneepooxide i		
6873C	humuleneepooxideii		
6874C	terpnen-4-ol		
6875C	cis-myrtanal		
6876C	trans-myrtanal		
6877C	zeta-muurolene		
6878C	presilphiperfolan-9alpha-ol		
6879C	elemenone		
6880C	caryophylla-4(12),8(13)-dien-5-ol		
6881C	epi-alpha-murolool		
6882C	mintsulphide		
6883C	geranyllinalool		
6884C	(z)-p-menth-2-en-1-ol		
6885C	(e)-p-menth-2-en-1-ol		
6886C	n.i.		
6887C	beta-cedrene epoxide		
6888C	allohimachalol		
6889C	n-tetradecanol		
6890C	6(e),8(e)-heptadecadiene		
6891C	2-methyl-1-octadecene		
6892C	z-octadecadienal		
6893C	unknowne		
6894C	(z)-2-eicosene		
6895C	thymol, methylether		
6896C	bornylacetate		
6897C	trans-carvylacetate		
6898C	epi-alpha-dadinol (=tau-cadinol)		
6899C	(3epsilon)-cembrene a		
6900C	n-propyl benzene		
6901C	(2e-)-methyl-3-octen-5-yne		
6902C	pentyl cyclohexa-1,3-diene		
6903C	(2e)-decen-1-ol		
6904C	5-undecanole		
6905C	9-decenyl acetate		
6906C	1-ethyl-2-phenylcycropropane		
6907C	(z-)-gamma-bisabolene		
6908C	beta-himachalene oxide		
6909C	selina-3,11-dien-6alpha-ol		
6910C	3-n-butylphthalide		
6911C	(3z)-butylidene phthalide		
6912C	beta-pinene oxide		
6913C	caria-4(12),8(13)-dien-5-ol		
6914C	trans-alpha bergamotene		
6915C	aromadendra-1 (10), 4 (15)-diene		
6916C	caryophylladienol i		
6917C	carryophyllene oxide		
6918C	6-methyl heptenone		
6919C	4,11-selinadiene		
6920C	(e)-cadina-1(2),4-diene		
6921C	eudesm-11-en-4alpha-ol		
6922C	eudesm-3-en-7-ol		
6923C	epi-alpha-eudesmol		
6924C	Î´-elemene		
6925C	acora-2,4-diene		
6926C	isoelemicin		
6927C	pygmaein		
6928C	dill apiole		
6929C	(e)-bisabol-11-ol		
6930C	2z-heptenyl acetate		
6931C	p-cis-mentha-2,8-dien-1-ol		
6932C	p-trans-mentha-1(7),8-dien-2-ol		
6933C	shisofuran		
6934C	z-patchenol		
6935C	beta-e-damascenone		
6936C	viridifluorol		
6937C	caratol		
6938C	cis-cadina-4-en-7-ol		
6939C	epoxy-allo-alloaromadendrene		
6940C	trans-p-2-menthen-1-ol		
6941C	exo-2-hydroxycineole acetate		
6942C	germacrene bf		
6943C	(z)-6-octadecenoic acid		
6944C	camphen		
6945C	cis-alpha-bergamoten		
6946C	octanone-3		
6947C	1.8-cineole + beta-phellandrene		
6948C	cis-beta-ocimene (z)		
6949C	trans-beta-ocimene (e)		
6950C	citronnellylformiate		
6951C	geranylformiate		
6952C	trans-dihydrocarvyl acetate		
6953C	citronnellyl acetate		
6954C	gamma-muurulene		
6955C	citronnellyl butyrate		
6956C	cis-/trans-calamenene		
6957C	citronnellylvalerate		
6958C	10-epi-gamma eudesmol		
6959C	geranylvalerate		
6960C	citronnellyltiglate		
6961C	geranyltiglate		
6962C	cis-piperitone epoxide		
6963C	lippiaphenol (diosphenolene)		
6964C	oleic aid		
6965C	monoolein		
6966C	stigmastan-3,5-diene		
6967C	vitamin e		
6968C	pentatriacontane		
6969C	ergost-5-en-3beta-ol		
6970C	stigmast-5-en-3beta-ol		
6971C	stigmast-5,22-dien-3beta-ol		
6972C	gamma-terpinen		
6973C	octyl alcohol		
6974C	terpinolen		
6975C	chavicol methyl ether		
6976C	borneol, acetate		
6977C	beta-thujaplicine		
6978C	iso-pulegol		
6979C	menthyl chavicol		
6980C	germacrene d 4-ol		
6981C	caryohyllene oxide		
6982C	humulene epoxide-ii		
6983C	exo-isocitral		
6984C	iso-menthone		
6985C	dihydrocarveol acetate		
6986C	iso-dihydrocarveol acetate		
6987C	neoiso-dihydrocarveol acetate		
6988C	calamenenea		
6989C	1,4-cadinadienea		
6990C	(4z)-heptenal		
6991C	1,2,4-trimethyl benzene		
6992C	Æ¡-3-carene		
6993C	cymene<o>		
6994C	santolinyl acetate		
6995C	cinnamic alcohol		
6996C	dihydrocinnamyle acetate		
6997C	cinnamyle acetate		
6998C	nd		
6999C	geranyl formiate		
7000C	other components		
7001C	cis-2-(4-methylcyclohexyl)-1-propan-2-ol		
7002C	trans-ethyl cinnamate		
7003C	carophyllene oxide		
7004C	ethyl-trans-p-methoxy cinnamate		
7005C	pentatecanol		
7006C	1-(2-furanyl)-2-butanone		
7007C	perillaketone		
7008C	isoegomaketone		
7009C	1.8-cineole		
7010C	z-3-hex-en-1-ol		
7011C	1.8-cineol		
7012C	beta-bourbounene		
7013C	alpha-murrolene		
7014C	gamma muurolene		
7015C	gamma cadinene		
7016C	agarospiol		
7017C	monoterpenes hydrocarbons		
7018C	sesquiterpene hydrocarbon		
7019C	sesquiterpene oxygenated		
7020C	alcohols		
7021C	cis-3 hexenol		
7022C	trans-2 hexenol		
7023C	beta - phellandrene		
7024C	1,8 cineole		
7025C	terpinen -4-ol		
7026C	trans-cinnamaldehyde		
7027C	citralc		
7028C	artemisia triene		
7029C	dehydrosabina ketone		
7030C	neo-3-thujanyl acetate		
7031C	(e)-jasmonyl acetate		
7032C	lacintha furanone g		
7033C	lacintha furanone f		
7034C	lacintha furanone e		
7035C	lacintha furanone h		
7036C	p-cymen-8- ol		
7037C	4-methylene-isophorone		
7038C	isobornylformate		
7039C	Î³-terpinene		
7040C	cis-limonene		
7041C	trans-limonene		
7042C	p-cyemene		
7043C	lilac aldehyde (isomer i)		
7044C	lilac aldehyde (ismoer ii)		
7045C	beta-sinesal		
7046C	trans-hex-2-enal		
7047C	phenylacetonitrile		
7048C	1-h-indole		
7049C	(z)-octadec-9-enal		
7050C	2-norbornanol		
7051C	p-mentha-1-en-7-al		
7052C	beta-sedrene		
7053C	(z)-methylisoeugenol		
7054C	epishyobunone		
7055C	alpha-cuparene		
7056C	cyclocolorenone structure (ni 1), c15h22o, mw218		
7057C	ledene oxide ii		
7058C	dehydroisocalamendiol		
7059C	(e)-alpha-cadinol		
7060C	(z)-alpha-cadinol		
7061C	1,8-dimethyl-4-isopropyl- spiro(4,5)decan-7-one		
7062C	cyclocolorenone isomer (ni 2)		
7063C	isocalamendiol		
7064C	isocalamendiol isomer (ni 3) c15h26o2,Â mw238		
7065C	unknown a		
7066C	unknown b		
7067C	unknown c		
7068C	unknown d		
7069C	unknown e		
7070C	unknown f		
7071C	unknown g		
7072C	alpha,p-dimethylstyrene		
7073C	calarene(=beta-gurjunene)		
7074C	sabinaketone		
7075C	cadina-1,4-diene (=cubenene)		
7076C	furapelargone a		
7077C	humulene epoxide-i		
7078C	humulene epoxide-iii		
7079C	furopelargone b		
7080C	4-isopropyl phenol		
7081C	caryophylla-2(12),6(13)-dien-5beta-ol (=caryophylladienol i)		
7082C	caryophylla-2(12),6(13)-dien-5alpha-ol (=caryophylladienol ii)		
7083C	caryophylla-2(12),6-dien-5beta-ol		
7084C	(3z)-hexenol		
7085C	2-phenyl ethyl acetate		
7086C	gamma-vetivenene		
7087C	n-hexadecanol		
7088C	n-octadecanol		
7089C	n-docasane		
7090C	n-pentacosane		
7091C	epicubebol		
7092C	c15h26o unknown		
7093C	cis-theaspirane		
7094C	trans-theaspirane		
7095C	8-hydroxylinalool		
7096C	4-methoxyphenethyl alcohol		
7097C	linalool oxidee		
7098C	linalool oxidef		
7099C	beta-ionol		
7100C	4-hydroxyphenethyl alcohol		
7101C	dihydro-beta-ionol		
7102C	6-pentyl-alpha-pyrone		
7103C	n-acetyltyramine		
7104C	3-oxo-alpha-ionol		
7105C	4-hydroxy-beta-ionone		
7106C	4-oxo-7,8-dihydro-beta-ionol		
7107C	7-epi-jasmonic acid		
7108C	dehydrovomifoliol		
