Compound_identifier,original_name,clean_name,cid
C6020,"p-mentha-2,4-dien","p-mentha-2,4-dien",NA
C6021,"p-mentha-2,4(8)-dien","p-mentha-2,4(8)-dien",NA
C6022,"p-mentha-2,4(8)-diene","p-mentha-2,4(8)-diene",NA
C6023,"p-mentha-2,4(8),6-trien-2,3-diol","p-mentha-2,4(8),6-trien-2,3-diol",NA
C6024,"p-mentha-2,8-dien-1-ol","p-mentha-2,8-dien-1-ol",NA
C6025,"p-mentha-2,8-diene","p-mentha-2,8-diene",NA
C6026,"p-mentha-2,8 dien-1-ol","p-mentha-2,8 dien-1-ol",NA
C6028,p-mentha-3-ene,p-mentha-3-ene,NA
C6029,"p-mentha-3,8-dien","p-mentha-3,8-dien",NA
C6030,"p-mentha-3,8-diene","p-mentha-3,8-diene",NA
C6031,p-mentha-4-en-3-ol,p-mentha-4-en-3-ol,NA
C6032,p-mentha-4(18)-dien,p-mentha-4(18)-dien,NA
C6033,"p-mentha-l(7),5-dien-2-ol","p-mentha-l(7),5-dien-2-ol",NA
C6034,"p-mentha-l,3,8-triene","p-mentha-l,3,8-triene",NA
C6035,"p-mentha-l,5-dien-7-ol","p-mentha-l,5-dien-7-ol",NA
C6036,"p-mentha-l,5-dien-8-ol","p-mentha-l,5-dien-8-ol",NA
C6037,p-mentha1-en-9-al (isomer),p-mentha?1-en-9-al (isomer),NA
C7030,"p-menthalpha-1(7),5-dien-2-ol","p-menthalpha-1(7),5-dien-2-ol",NA
C6039,"p-menthalpha-1,3-dien-7-al","p-menthalpha-1,3-dien-7-al",NA
C6040,"p-menthalpha-1,3,8-triene","p-menthalpha-1,3,8-triene",NA
C7031,"p-menthalpha-1,5-dien-8-ol","p-menthalpha-1,5-dien-8-ol",NA
C6041,"p-menthalpha-1,8-dien-4-ol","p-menthalpha-1,8-dien-4-ol",NA
C6042,"p-menthalpha-2,4 (8)-diene","p-menthalpha-2,4 (8)-diene",NA
C6043,"p-menthalpha-2,4(8)-diene","p-menthalpha-2,4(8)-diene",NA
C6044,p-menthalpha-3-one,p-menthalpha-3-one,NA
C6045,"p-menthalpha-3,8-diene","p-menthalpha-3,8-diene",NA
C6046,"p-menthalpha-l,3-dien-7-al","p-menthalpha-l,3-dien-7-al",NA
C6047,"p-menthane-1,8-diol hydrate","p-menthane-1,8-diol hydrate",NA
C6049,p-menthatriene isomer,p-menthatriene isomer,NA
C6050,"p-menthofuran-2-ene-1,4-diol","p-menthofuran-2-ene-1,4-diol",NA
C6051,p-menthoxy benzaldehyde,p-menthoxy benzaldehyde,NA
C6052,p-menthylanisole,p-menthylanisole,NA
C6053,"p-metha-1,5-dien-8-ol","p-metha-1,5-dien-8-ol",NA
C6054,p-methoxy-cinnamyl alcohol,p-methoxy-cinnamyl alcohol,NA
C6057,p-methoxy thymol,p-methoxy thymol,NA
C6059,p-methoxymethy benzoate,p-methoxymethy benzoate,NA
C6067,p-rnenth-4(8)-en-9-ol,p-rnenth-4(8)-en-9-ol,NA
C6068,p-selinene,p-selinene,NA
C6069,p-sesquiphellandrene,p-sesquiphellandrene,NA
C7037,p-tolyl-2-propene,p-tolyl-2-propene,NA
C6074,"p-trans-mentha-1(7),8-dien-2-ol","p-trans-mentha-1(7),8-dien-2-ol",NA
C6077,"pacifigorgia-1,10-diene","pacifigorgia-1,10-diene",NA
C6078,pacifigorgiadiene isomer,pacifigorgiadiene isomer,NA
C6079,palmitic acid 2888,palmitic acid 2888,NA
C6081,palmito-gamma-lactone,palmito-gamma-lactone,NA
C6988,palsutrol,palsutrol,NA
C6084,para-himachalene,para-himachalene,NA
C6085,"para-mentha-1,3(8)-dien-8-ol","para-mentha-1,3(8)-dien-8-ol",NA
C6086,"para-mentha-1,4(8)-dien-3-ol","para-mentha-1,4(8)-dien-3-ol",NA
C6089,patachouli alcohol,patachouli alcohol,NA
C6095,pentadecandelta-15-lactone,pentadecandelta-15-lactone,NA
C6097,pentadecanol+norbourbonone,pentadecanol+norbourbonone,NA
C6106,"pentane-2,3-dione","pentane-2,3-dione",NA
C7005,pentatecanol,pentatecanol,NA
C6114,"pentyl benzene+1-pentyl -1,3-cyclohexadiene","pentyl benzene+1-pentyl-1,3-cyclohexadiene",NA
C6116,"pentyl cyclohexa-1,3-dien","pentyl cyclohexa-1,3-dien",NA
C6117,"pentyl cyclohexa-1,3-diene","pentyl cyclohexa-1,3-diene",NA
C6118,"pentyl cyclohexalpha-1,5-diene cycloheaxalpha-1,5-diene","pentyl cyclohexalpha-1,5-diene cycloheaxalpha-1,5-diene",NA
C6119,"pentyl cyclohexalpha-l,3-diene","pentyl cyclohexalpha-l,3-diene",NA
C6120,pentyl cyclohexane,pentyl cyclohexane,NA
C6123,pentyl isothiocynate,pentyl isothiocynate,NA
C6124,pentylmethyl ether,pentylmethyl ether,NA
C6129,perillaaldehyde,perillaaldehyde,NA
C6130,perilladehyde,perilladehyde,NA
C6133,perillalcohol,perillalcohol,NA
C6135,perillyl 2-methylbutyrate,perillyl 2-methylbutyrate,NA
C6138,perillyl isovalerate,perillyl isovalerate,NA
C6139,persilphiperfol-7-ene,persilphiperfol-7-ene,NA
C6141,persilphiperfol-7-ene?1,persilphiperfol-7-ene?1,NA
C6140,persilphiperfol-7-enea,persilphiperfol-7-enea,NA
C6144,peucenin-7-methyl ether,peucenin-7-methyl ether,NA
C6145,phellandranal,phellandranal,NA
C6146,phellandrene oxide,phellandrene oxide,NA
C6148,phenethybenzoate,phenethybenzoate,NA
C6151,phenol-2-methoxy-3-(2-propenyl),phenol-2-methoxy-3-(2-propenyl),NA
C6152,"phenol-2,6-bis((1,1-dimethyl-ethyl)-4-methyl)","phenol-2,6-bis((1,1-dimethyl-ethyl)-4-methyl)",NA
C6153,"phenol,4-(2-propenyl)-acetate","phenol,4-(2-propenyl)-acetate",NA
C6154,phenolic alkanone(3),phenolic alkanone(3),NA
C7011,phenolic alkanone(4),phenolic alkanone(4),NA
C6155,phenolic alkanone(5),phenolic alkanone(5),NA
C6162,phenyl acetonitrite,phenyl acetonitrite,NA
C6163,phenyl ethanal,phenyl ethanal,NA
C6164,phenyl ethyl-2-methylbutyrate,phenyl ethyl-2-methylbutyrate,NA
C6166,phenyl ethyl ester,phenyl ethyl ester,NA
C6167,phenyl ethylalcohol,phenyl ethylalcohol,NA
C6168,phenyl methylcarbinylacetate,phenyl methylcarbinylacetate,NA
C6169,phenyl pentanone,phenyl pentanone,NA
C6170,phenyl propanal,phenyl propanal,NA
C6171,phenyl propanes,phenyl propanes,NA
C6172,phenyl propanoids,phenyl propanoids,NA
C7014,phenylacetaldehydeb,phenylacetaldehydeb,NA
C6176,phenylethylalcohol,phenylethylalcohol,NA
C6178,photocitral,photocitral,NA
C6179,pht [1],pht [1],NA
C6180,"phthalic acid, butyl hexyl e","phthalic acid, butyl hexyl e",NA
C6187,phytol formate,phytol formate,NA
C7016,phytol isomer,phytol isomer,NA
C6188,phytol tentative,phytol tentative,NA
C6190,"pimara-8,14-diene","pimara-8,14-diene",NA
C6191,"pimara-8,15-diene","pimara-8,15-diene",NA
C6193,pinocamphene,pinocamphene,NA
C6195,pinocamphone isomer,pinocamphone isomer,NA
C6196,pinocanfone,pinocanfone,NA
C6197,pinocantone,pinocantone,NA
C6201,pinocavone,pinocavone,NA
C6202,pinocenronat,pinocenronat,NA
C6203,pinoocamphone,pinoocamphone,NA
C6206,piperitol,piperitol,NA
C6207,piperitone epoxide,piperitone epoxide,NA
C6210,piramadiene,piramadiene,NA
C6211,platyphyllol,platyphyllol,NA
C6212,plinol,plinol,NA
C6213,podocarpene,podocarpene,NA
C6215,poplopenone,poplopenone,NA
C7033,precocene-i,precocene-i,NA
C6216,precocene-ii,precocene-ii,NA
C6222,prenopsan-8-ol,prenopsan-8-ol,NA
C6225,presilphiperfoan-8-ol,presilphiperfoan-8-ol,NA
C6227,presilphiperfolan-1-ol,presilphiperfolan-1-ol,NA
C6229,presilphiperfolan-9-alpha-ol,presilphiperfolan-9-alpha-ol,NA
C6230,presilphiperfolan-9alpha-ol,presilphiperfolan-9alpha-ol,NA
C6232,prezizaene isomer,prezizaene isomer,NA
C7035,prococene-ii,prococene-ii,NA
C6234,pronylfarnesene,pronylfarnesene,NA
C6240,propyl-2-methyl butyrate,propyl-2-methyl butyrate,NA
C6241,propyl-2-propenyl tetrasulfide,propyl-2-propenyl tetrasulfide,NA
C6242,propyl-2-propenyl trisulfide,propyl-2-propenyl trisulfide,NA
C6243,propyl-3-methyl butyrate,propyl-3-methyl butyrate,NA
C7036,propyl sovalerate,propyl sovalerate,NA
C6255,propylangelate,propylangelate,NA
C6258,pseudo-diosphenol,pseudo-diosphenol,NA
C6259,pseudo eugenyl-2-methyl butyrate,pseudo eugenyl-2-methyl butyrate,NA
C6261,psi-diosphenol,psi-diosphenol,NA
C6263,puleqone,puleqone,NA
C6264,pygmaein,pygmaein,NA
C6265,pyranoid,pyranoid,NA
C6268,q-xylene,q-xylene,NA
C6269,quai-6-en-10-beta-ol,quai-6-en-10-beta-ol,NA
C6270,"r-5-acetoxy-t-4-hydroxy-4-isobutyl-2,2,6,6-tetramethylcyclohexan-1,3-dione","r-5-acetoxy-t-4-hydroxy-4-isobutyl-2,2,6,6-tetramethylcyclohexan-1,3-dione",NA
C6273,remove,remove,NA
C6278,rosefuranepoxide,rosefuranepoxide,NA
C6279,rosefuranepoxide+terpinen-4-ol,rosefuranepoxide+terpinen-4-ol,NA
C6280,rosifolol,rosifolol,NA
C6281,sa1,sa1,NA
C6284,sa4,sa4,NA
C7042,Sabiene,Sabiene,NA
C6287,sabinene-beta-pinene,sabinene-beta-pinene,NA
C6288,sabinene acetate,sabinene acetate,NA
C6289,sabinene+beta-pinene,sabinene+beta-pinene,NA
C6291,sabinine,sabinine,NA
C7046,sabinyl-2-methylbutyrate,sabinyl-2-methylbutyrate,NA
C6293,sabinyl isovalerate,sabinyl isovalerate,NA
C6297,salicyaldehyde,salicyaldehyde,NA
C6300,salinene,salinene,NA
C6301,salival-4-(14)-en-1-one,salival-4-(14)-en-1-one,NA
C6302,salival-4(14)-en-1-one,salival-4(14)-en-1-one,NA
C6304,salvia-4(14)-en-1-one,salvia-4(14)-en-1-one,NA
C6306,salvial-4(14)-en-1-ol,salvial-4(14)-en-1-ol,NA
C6309,salvial4(14)-en-1-on,salvial-4(14)-en-1-on,NA
C6307,salvial-4(14) en-1-one,salvial-4(14) en-1-one,NA
C7050,"sandaracopimara-8(14),15-diene","sandaracopimara-8(14),15-diene",NA
C6310,"sandaracopimara-8(14),15 diene","sandaracopimara-8(14),15 diene",NA
C6314,"sanderacopamira-8(14),15-diene","sanderacopamira-8(14),15-diene",NA
C6315,sandoracopimar-15-en-8beta-ylacetate,sandoracopimar-15-en-8beta-ylacetate,NA
C6316,sanina ketone,sanina ketone,NA
C6318,santalene stereoisomer,santalene stereoisomer,NA
C6319,santalinatriene,santalinatriene,NA
C6320,santalinylacetate,santalinylacetate,NA
C7052,santolinatriene,santolinatriene,NA
C6324,santolinetriene,santolinetriene,NA
C6325,santolinylacetate,santolinylacetate,NA
C7054,sapthulenol,sapthulenol,NA
C6327,satrol,satrol,NA
C6329,scadinene,scadinene,NA
C6330,scapanol,scapanol,NA
C6333,sclareoloxide,sclareoloxide,NA
C6334,sec-butylbutyrate,sec-butylbutyrate,NA
C6336,sec-octyhexanoate,sec-octyhexanoate,NA
C6337,sec-octylacetate,sec-octylacetate,NA
C7056,selenine derivative,selenine derivative,NA
C6340,selin-11-4-alpha-ol,selin-11-4-alpha-ol,NA
C7057,selin-11-en-4-alpha-ol,selin-11-en-4-alpha-ol,NA
C6343,selin-11-en-4 alpha-ol,selin-11-en-4 alpha-ol,NA
C6344,selin-11-en-4ao1,selin-11-en-4a?o1,NA
C6345,selin-11-en-4alpha-ol,selin-11-en-4alpha-ol,NA
C6346,"selin-3,7(11)-diene","selin-3,7(11)-diene",NA
C6347,selin-7(11)-en-4-alpha-ol,selin-7(11)-en-4-alpha-ol,NA
C6348,selin-7(11)-en-4-ol,selin-7(11)-en-4-ol,NA
C6349,selina-11-en-4-alpha-ol,selina-11-en-4-alpha-ol,NA
C6350,"selina-3,11-dien-6-alpha-ol","selina-3,11-dien-6-alpha-ol",NA
C6351,"selina-3,11-dien-6alpha-ol","selina-3,11-dien-6alpha-ol",NA
C6352,"selina-3,11-diene +bicyclogermacrene","selina-3,11-diene +bicyclogermacrene",NA
C6353,"selina-3,5(11)-diene","selina-3,5(11)-diene",NA
C6354,"selina-3,7(11)-dien","selina-3,7(11)-dien",NA
C7058,"selina-3,7(11)-diene","selina-3,7(11)-diene",NA
C6355,"selina-3,7(11)diene","selina-3,7(11)diene",NA
C6356,selina-4-11-diene,selina-4-11-diene,NA
C6357,"selina-4(15),6-diene","selina-4(15),6-diene",NA
C6358,"selina-4(15),7(11)-dien-8-one","selina-4(15),7(11)-dien-8-one",NA
C7059,"selina-4,11-diene","selina-4,11-diene",NA
C6359,"selina-4,7-diene","selina-4,7-diene",NA
C6360,"selina-4,7( 11)-diene","selina-4,7( 11)-diene",NA
C6361,selina-4.11-diene,selina-4.11-diene,NA
C6362,"selina-5,11-diene","selina-5,11-diene",NA
C6364,selinadiene alcohol-ms c15h26o,selinadiene alcohol-ms c15h26o,NA
C6365,"selinalpha-1,3,7(11)-trien-8-one","selinalpha-1,3,7(11)-trien-8-one",NA
C6366,"selinalpha-1,3,7(11)-trien-8-one epoxide","selinalpha-1,3,7(11)-trien-8-one epoxide",NA
C6367,"selinalpha-1,4-diene","selinalpha-1,4-diene",NA
C6368,"selinalpha-3,11-dien-6-alpha-ol","selinalpha-3,11-dien-6-alpha-ol",NA
C6369,"selinalpha-3,7(11)-diene","selinalpha-3,7(11)-diene",NA
C6370,selinalpha-3.7(11)-diene,selinalpha-3.7(11)-diene,NA
C6371,"selinalpha-4(14),7(11)-diene","selinalpha-4(14),7(11)-diene",NA
C6372,"selinalpha-4,11-diene","selinalpha-4,11-diene",NA
C6373,"selinalpha-4,11-diene (4,11-eudesmadiene)","selinalpha-4,11-diene (4,11-eudesmadiene)",NA
C6374,"selinalpha-4,7-diene","selinalpha-4,7-diene",NA
C6375,"selinalpha-4,7(11)-diene","selinalpha-4,7(11)-diene",NA
C6376,"selinalpha-5,11-diene","selinalpha-5,11-diene",NA
C6377,selinene,selinene,NA
C6379,semperulol,semperulol,NA
C7061,sesquiphellendrene,sesquiphellendrene,NA
C7062,Sesquiterpene alcohol,Sesquiterpene alcohol,NA
C6388,sesquiterpene hydrocarbon,sesquiterpene hydrocarbon,NA
C7063,sesquiterpene hydrocarbons,sesquiterpene hydrocarbons,NA
C6389,sesquiterpene oxygenated,sesquiterpene oxygenated,NA
C6390,sesquiterpenol,sesquiterpenol,NA
C6394,seychelene,seychelene,NA
C6399,shisofuran,shisofuran,NA
C6400,shisol,shisol,NA
C7065,shybunol,shybunol,NA
C6401,shyobinol,shyobinol,NA
C6404,shyobunone isomer,shyobunone isomer,NA
C6405,shyobunone+alpha-selinene,shyobunone+alpha-selinene,NA
C6407,sigma-cadinene,sigma-cadinene,NA
C6408,sigma-elemene,sigma-elemene,NA
C6409,sigma-gurjunene,sigma-gurjunene,NA
C6410,sigma-muurolene,sigma-muurolene,NA
C6411,sigma-terpinene,sigma-terpinene,NA
C6414,"silphiperfol-4,7(14)-diene","silphiperfol-4,7(14)-diene",NA
C6415,silphiperfol-5-en-3-ol-one,silphiperfol-5-en-3-ol-one,NA
C6418,silphiperfol-5-en-3-ol d,silphiperfol-5-en-3-ol d,NA
C6419,silphiperfol-5-ene,silphiperfol-5-ene,NA
C6420,silphiperfol-5-one-3-ol a,silphiperfol-5-one-3-ol a,NA
C6423,"silphiperfola-5,7(14)-diene","silphiperfola-5,7(14)-diene",NA
C6424,silphiperfolan-6-alpha-ol,silphiperfolan-6-alpha-ol,NA
C6425,silphiperfolan-6-beta-ol,silphiperfolan-6-beta-ol,NA
C6426,silphiperfolan-6-ol,silphiperfolan-6-ol,NA
C6427,silphiperfolan-6alpha-ol,silphiperfolan-6alpha-ol,NA
C6428,silphiperfolan-6beta-ol,silphiperfolan-6beta-ol,NA
C6429,silphiperfolan-7-beta-ol,silphiperfolan-7-beta-ol,NA
C6430,silphiperfolan-7beta-ol,silphiperfolan-7beta-ol,NA
C6431,siphiperfol-5-en-3-ol,siphiperfol-5-en-3-ol,NA
C6432,siphiperfol-5-en-3-one,siphiperfol-5-en-3-one,NA
C6433,siphiperfol-6-en-5-one,siphiperfol-6-en-5-one,NA
C6435,"sopimara-9(11),15-diene","sopimara-9(11),15-diene",NA
C7067,spathulenol+germacrene delta-4-ol,spathulenol+germacrene delta-4-ol,NA
C6436,spathulenoll,spathulenoll,NA
C6437,spathulinol,spathulinol,NA
C6438,spathunenol,spathunenol,NA
C6442,spirosantalol,spirosantalol,NA
C6447,"stigmast-5,22-dien-3beta-ol","stigmast-5,22-dien-3beta-ol",NA
C6448,"stigmastan-3,5-diene","stigmastan-3,5-diene",NA
C6455,t-nerolidol,t-nerolidol,NA
C6456,tatarol,tatarol,NA
C6457,tau-4-dimethylbenzene butanal,tau-4-dimethylbenzene butanal,NA
C6458,tau-cadinene,tau-cadinene,NA
C6459,tau-cadinol + tau-muurolol,tau-cadinol + tau-muurolol,NA
C7069,tau-muurolol,tau-muurolol,NA
C7071,tepinolene,tepinolene,NA
C6462,terpenen-4-ol,terpenen-4-ol,NA
C6464,terpenylacetate,terpenylacetate,NA
C6466,terpinan-4-ol,terpinan-4-ol,NA
C6467,terpine-4-ol,terpine-4-ol,NA
C6468,terpinelene,terpinelene,NA
C6469,terpinelyl-acetate,terpinelyl-acetate,NA
C6470,terpinen-4-ol-acetate,terpinen-4-ol-acetate,NA
C6471,terpinen-4-ol +p-cymen-8-ol,terpinen-4-ol +p-cymen-8-ol,NA
C6472,terpinen-4-ol*,terpinen-4-ol*,NA
C6473,terpinen-4-ol+beta-caryophyllene,terpinen-4-ol+beta-caryophyllene,NA
C6474,terpinen-4-ol+cis-sabinene hydrate,terpinen-4-ol+cis-sabinene hydrate,NA
C7076,terpinen-4-yl-acetate,terpinen-4-yl-acetate,NA
C6476,terpinen-4 ol,terpinen-4 ol,NA
C6477,terpinen-4ol,terpinen-4ol,NA
C6479,terpinene,terpinene,NA
C6480,terpinene-1-ol,terpinene-1-ol,NA
C6482,terpinene 4-ol,terpinene 4-ol,NA
C6486,terpinolene+2-nonanone,terpinolene+2-nonanone,NA
C7079,terpinolene+p-cymenene,terpinolene+p-cymenene,NA
C6487,terpinolene+trans-linalooloxide,terpinolene+trans-linalooloxide,NA
C6488,terpinolene+trans-linalooloxide (furanoid),terpinolene+trans-linalooloxide (furanoid),NA
C6489,terpinolenec,terpinolenec,NA
C6490,terpinoloene,terpinoloene,NA
C6491,terpinyl-4-yl-acetate,terpinyl-4-yl-acetate,NA
C6492,terpinyl acetate,terpinyl acetate,NA
C6493,terpinylacetate,terpinylacetate,NA
C6494,terpinylacetate a,terpinylacetate a,NA
C6495,terplnen-4-ol,terplnen-4-ol,NA
C6496,terpnen-4-ol,terpnen-4-ol,NA
C6497,tert-muurolol,tert-muurolol,NA
C6498,tertradecanal,tertradecanal,NA
C6499,tertradecane,tertradecane,NA
C6504,"tetracyclo [6.3.2.0 (2,5) .0 (1,","tetracyclo [6.3.2.0 (2,5) .0 (1,",NA
C6509,tetrahydro lavandulol acetate,tetrahydro lavandulol acetate,NA
C7085,tetrahydro tetramethylnaphthalene,tetrahydro tetramethylnaphthalene,NA
C6513,tetramethylphenol,tetramethylphenol,NA
C6519,thuj-2-en-4-ol,thuj-2-en-4-ol,NA
C6520,"thuj-2,4(10)-diene","thuj-2,4(10)-diene",NA
C6521,thuj-3-en-1-al,thuj-3-en-1-al,NA
C6522,thuj-3-en-10-a1,thuj-3-en-10-a1,NA
C6523,thuj-3-en-10-al,thuj-3-en-10-al,NA
C6518,thuj- 3 -en 10-al,thuj-3-en-10-al,NA
C6524,thuj-3-en-10-al+cryptone,thuj-3-en-10-al+cryptone,NA
C6525,thuj-3-en-10 al,thuj-3-en-10 al,NA
C6526,"thuja-2,4-diene","thuja-2,4-diene",NA
C6527,"thuja-2,4 (10)-diene","thuja-2,4 (10)-diene",NA
C6528,"thuja-2,4(10)-dien","thuja-2,4(10)-dien",NA
C7087,"thuja-2,4(10)-diene","thuja-2,4(10)-diene",NA
C6529,"thuja-3,4(10)-diene","thuja-3,4(10)-diene",NA
C6530,"thuja 2,4 (10)-diene","thuja 2,4 (10)-diene",NA
C6531,"thuja 2,4(10)-diene","thuja 2,4(10)-diene",NA
C6532,thuja ketone,thuja ketone,NA
C6533,"thujalpha-2,4-(10)-diene","thujalpha-2,4-(10)-diene",NA
C6534,"thujalpha-2,4 (10)-diene","thujalpha-2,4 (10)-diene",NA
C6535,"thujalpha-2,4(10)-diene","thujalpha-2,4(10)-diene",NA
C6537,thujanol acetate,thujanol acetate,NA
C6541,thujopsan-2-alpha-ol,thujopsan-2-alpha-ol,NA
C6542,thujopsene + myrtenal,thujopsene + myrtenal,NA
C6544,thymal acetate,thymal acetate,NA
C6545,thymohydroquinone dimethylether,thymohydroquinone dimethylether,NA
C6553,thymol? +? cuminol,thymol + cuminol,NA
C6546,thymol derivatives,thymol derivatives,NA
C6547,thymol hydroquinone methylether,thymol hydroquinone methylether,NA
C6549,thymol methylether,thymol methylether,NA
C6550,thymol nethyl ether,thymol nethyl ether,NA
C6551,"thymol, methyl ether","thymol, methyl ether",NA
C6552,"thymol, methylether","thymol, methylether",NA
C6556,thymonquinone,thymonquinone,NA
C6558,thymoquinone? isomer,thymoquinone isomer,NA
C7097,thymyl-2-methylbutyrate,thymyl-2-methylbutyrate,NA
C6559,thymyl angelate,thymyl angelate,NA
C6563,thymyl methylether,thymyl methylether,NA
C6564,thymyl methyloxide,thymyl methyloxide,NA
C6565,thymyl tiglate,thymyl tiglate,NA
C6567,timonene,timonene,NA
C6568,tircosane,tircosane,NA
C6569,tircyclene,tircyclene,NA
C6570,tolualdehyde,tolualdehyde,NA
C6572,tolune,tolune,NA
C6573,torpinolene,torpinolene,NA
C6577,totarene,totarene,NA
C6578,traces,traces,NA
C6579,tran-alpha-bergamotene,tran-alpha-bergamotene,NA
C6580,trana-pinocarveol,trana-pinocarveol,NA
C6582,trans-(z)-alpha-bisabolene epoxide,trans-(Z)-alpha-bisabolene epoxide,NA
C6583,trans-(z)-alpha-bisaboleneepoxide,trans-(Z)-alpha-bisaboleneepoxide,NA
C6584,trans-1-methyl-3-isopropyl-cyclopentane,trans-1-methyl-3-isopropyl-cyclopentane,NA
C6585,"trans-1-methyl-4-(1-methylethenyl) cyclohexane (trans-1,2-dihydrolimonene)","trans-1-methyl-4-(1-methylethenyl) cyclohexane (trans-1,2-dihydrolimonene)",NA
C6586,"trans-1,2-limonene epoxide","trans-1,2-limonene epoxide",NA
C6589,trans-2-methyl-3-methylene-5-heptene,trans-2-methyl-3-methylene-5-heptene,NA
C6591,trans-2-methyl-3-methylenehept-5-one,trans-2-methyl-3-methylenehept-5-one,NA
C6592,trans-2-pentylcyclopropane-1-carboxylic acid,trans-2-pentylcyclopropane-1-carboxylic acid,NA
C6594,trans-2 hexenol,trans-2 hexenol,NA
C6595,"trans-2,3-pinanediol","trans-2,3-pinanediol",NA
C6596,"trans-2,4-decadienal","trans-2,4-decadienal",NA
C6599,"trans-4,10-epoxy-amorphane","trans-4,10-epoxy-amorphane",NA
C6600,"trans-6,11-dimethyl-3, 8-oxomethane-bicyclo-(6,3,0) undecalpha-4.6-diene","trans-6,11-dimethyl-3, 8-oxomethane-bicyclo-(6,3,0) undecalpha-4.6-diene",NA
C7101,trans-a-bergamotene,trans-a-bergamotene,NA
C6603,trans-alpha-bergamatol,trans-alpha-bergamatol,NA
C7102,trans-alpha-bergamotene,trans-alpha-bergamotene,NA
C6604,trans-alpha-bergamotene + p-caryophyllene,trans-alpha-bergamotene + p-caryophyllene,NA
C6605,trans-alpha-bergamotol,trans-alpha-bergamotol,NA
C6606,trans-alpha-bergamotol acetate,trans-alpha-bergamotol acetate,NA
C6607,trans-alpha-farnesene,trans-alpha-farnesene,NA
C6608,trans-alpha-ionene,trans-alpha-ionene,NA
C6609,trans-alpha-necrodyl acetate,trans-alpha-necrodyl acetate,NA
C6610,trans-alpha-santalol,trans-alpha-santalol,NA
C6611,trans-alpha bergamotene,trans-alpha bergamotene,NA
C6614,trans-anol tiglate,trans-anol tiglate,NA
C6616,trans-arteannuic alcohol,trans-arteannuic alcohol,NA
C6617,trans-artennauic alcohol,trans-artennauic alcohol,NA
C6618,trans-ascaridol glycol,trans-ascaridol glycol,NA
C6620,trans-beta-bergamotol,trans-beta-bergamotol,NA
C6621,trans-beta-dihydroterpineol,trans-beta-dihydroterpineol,NA
C7106,trans-beta-elemenone,trans-beta-elemenone,NA
C7108,trans-beta-guaiene,trans-beta-guaiene,NA
C6622,trans-beta-guaine,trans-beta-guaine,NA
C6623,trans-beta-guajene,trans-beta-guajene,NA
C6625,"trans-beta-ionone-5,6-epoxide","trans-beta-ionone-5,6-epoxide",NA
C6626,trans-beta-ocimene (e),trans-beta-ocimene (E),NA
C6627,trans-beta-ocimene epoxide,trans-beta-ocimene epoxide,NA
C6629,trans-beta-sesquiphellandrol,trans-beta-sesquiphellandrol,NA
C6632,"trans-cadin-alpha-1(2),4-diene","trans-cadin-alpha-1(2),4-diene",NA
C6633,"trans-cadin-alpha-1(6),4-diene","trans-cadin-alpha-1(6),4-diene",NA
C6634,"trans-cadin-alpha-1,4-diene","trans-cadin-alpha-1,4-diene",NA
C6635,"trans-cadina-1(2),4-diene","trans-cadina-1(2),4-diene",NA
C7110,"trans-cadina-1(6),4-diene","trans-cadina-1(6),4-diene",NA
C6636,"trans-cadina-1,4-diene","trans-cadina-1,4-diene",NA
C6637,"trans-cadina 1,4-diene","trans-cadina 1,4-diene",NA
C6774,"trans - cadina 1,4 diene","trans-cadina 1,4 diene",NA
C6638,trans-cadine-1-(6)-4-diene,trans-cadine-1-(6)-4-diene,NA
C6639,"trans-cadinena-1(6),4-diene","trans-cadinena-1(6),4-diene",NA
C6640,trans-cadinene ether,trans-cadinene ether,NA
C6641,trans-calamen-10-ol,trans-calamen-10-ol,NA
C6642,trans-calamene,trans-calamene,NA
C6644,trans-calamenene-10-ol,trans-calamenene-10-ol,NA
C7112,trans-calmenene,trans-calmenene,NA
C6645,trans-caranone (3-isocaranone),trans-caranone (3-isocaranone),NA
C6646,trans-carveol+cis-calamenene,trans-carveol+cis-calamenene,NA
C6647,trans-carvone oxide,trans-carvone oxide,NA
C6649,trans-carvylacetate,trans-carvylacetate,NA
C6651,trans-caveol,trans-caveol,NA
C6652,trans-cavoneoxide,trans-cavoneoxide,NA
C6653,trans-chrysanthemyl acetate,trans-chrysanthemyl acetate,NA
C7116,trans-chrysanthenol,trans-chrysanthenol,NA
C6654,trans-chrysanthenylacetate,trans-chrysanthenylacetate,NA
C6656,trans-clamenene,trans-clamenene,NA
C6657,trans-dauc-8-en-11-ol (1),trans-dauc-8-en-11-ol (1),NA
C6658,"trans-daucalpha-4(11),7-diene","trans-daucalpha-4(11),7-diene",NA
C6659,trans-dehydrocarvone,trans-dehydrocarvone,NA
C6660,trans-dehydroxy-linalooloxide,trans-dehydroxy-linalooloxide,NA
C6661,trans-delta-bergamotene,trans-delta-bergamotene,NA
C6662,trans-delta-menth-2-en-7-ol,trans-delta-menth-2-en-7-ol,NA
C6663,trans-dictamnol,trans-dictamnol,NA
C6664,trans-dihydro-alpha-terpineol,trans-dihydro-alpha-terpineol,NA
C6665,trans-dihydro-carvone,trans-dihydro-carvone,NA
C7119,trans-dihydrocarvyl acetate,trans-dihydrocarvyl acetate,NA
